ID,x,y,time_enter,time_exit,facility_visited,num_check_in
1904031,0.36,0.63,31954,74023,42,19
1764153,0.23,1.28,31462,72868,33,32
1833168,-0.04,-1.08,31814,76371,44,15
2075534,-0.96,0.8,31528,80845,37,61
1178625,-0.61,0.42,29197,79609,46,33
1999088,-0.91,0.11,31819,81869,41,18
726657,-0.85,1.3,32091,81271,34,16
352086,-0.18,-0.66,28895,77595,47,19
849521,0.54,0.96,28831,72737,38,20
40624,0.69,1.32,30838,73878,43,17
1713904,0.4,-0.07,29495,72825,43,21
1136675,-0.5,-0.3,31247,78149,33,13
300315,-0.85,-0.21,35655,83881,43,22
574150,-0.57,0.69,30318,78155,33,20
1229444,0.29,-0.11,29048,72579,40,22
984199,0.14,-1.78,53533,83925,35,22
1178195,-0.59,-1.7,31593,77954,42,27
788576,-0.27,1.82,30297,78022,36,30
930161,0.24,-0.99,31231,73610,40,16
180789,-0.77,-1.06,31533,82266,39,14
898955,0.27,0.21,30002,73396,44,21
1228908,0.97,-1.39,62970,83651,39,14
1612579,-0.68,0.48,29197,79573,36,37
330141,-0.91,1.78,28990,81019,35,52
1809420,4.19,0.77,32356,48000,23,12
284296,-0.12,-0.81,31738,78369,39,17
469296,-0.57,0.54,30614,80855,39,21
1461139,-0.6,-2.53,31684,80938,42,12
365343,-0.27,-1.56,30652,76381,36,23
1248261,-0.47,0.21,29590,77866,38,44
346310,-0.88,0.23,29366,79819,42,31
2034208,-0.08,-2.14,31431,80240,37,9
815693,-0.2,-1.33,32329,78121,36,17
1711548,3.62,-0.24,34060,55329,34,11
224606,2.92,-0.13,33257,58689,32,16
1683311,0.34,0.27,32173,74183,41,37
667374,0.18,1.73,31479,74283,37,37
992688,-0.47,-0.18,31247,78342,43,22
848858,-0.57,0.69,30318,78155,33,20
25802,-0.76,0.35,34815,83962,41,23
446167,-0.02,-0.8,31247,78493,42,26
157752,0.52,0.16,31971,74622,41,16
1946546,-0.44,0.5,29624,76348,44,24
1027483,4.1,-0.16,31130,48241,33,11
770252,-1.01,-0.34,31394,80368,39,20
1807119,-0.04,0.19,29308,74612,39,11
1349217,-0.38,-1.48,32207,80351,44,22
1530719,0.52,0.01,30838,73795,39,21
461118,-0.06,-0.54,30777,78311,41,20
1080834,-0.86,-0.19,30144,80852,44,21
751342,-0.64,-0.17,31945,80887,35,11
1000708,-0.69,-1.9,29870,81217,40,13
1549032,-0.25,-0.29,31301,78308,47,18
1554601,-0.66,-1.29,29613,81863,45,23
1219503,3.34,0.18,33978,55612,27,11
1040142,-0.24,0.13,31247,78524,44,27
629339,-0.12,-0.39,31396,76963,42,17
639021,-0.44,-2.17,30916,78136,43,22
1425469,0.32,1.51,29467,73328,35,34
1165425,-0.58,-1.7,31593,77954,43,27
354488,0.83,-0.84,31205,74817,40,6
1677351,-0.17,-0.44,30841,78186,45,14
1255142,0.5,-1.32,29495,72811,44,26
1939735,-0.5,0,29516,77128,35,10
1452405,-0.33,-2.31,29576,76197,44,29
616205,0.62,0.81,31977,73926,40,18
1413244,-0.91,1.78,28990,81019,37,52
1094699,3.38,0.28,34886,55062,28,14
1968164,0.28,-1.09,29596,73549,45,18
1194115,-0.56,0.73,32067,80467,47,18
1230993,-0.45,-0.39,31569,79894,37,41
1936551,-0.69,-0.92,30832,81561,39,8
594316,-0.49,-1.36,31537,78052,44,25
1762242,0.39,-0.39,28889,74828,42,16
1945467,0.37,0.8,29593,72343,29,15
579661,0.15,-1.09,29986,74600,36,17
998575,0.5,-0.53,30355,73427,37,10
1307724,0.17,1.23,31240,76263,30,1
590658,-0.7,-0.69,29648,81167,38,27
777171,-0.91,0.79,32070,80288,34,44
779905,0.63,-1.41,31987,73374,39,19
1116329,-0.33,2.06,29590,78118,37,34
1487615,-0.73,-0.56,30430,80163,40,21
1369183,-0.13,0.4,31517,76830,41,22
504300,0.13,0.36,29467,72971,35,36
1306211,4.66,0.35,31285,47346,36,13
1889737,-0.26,-0.34,31639,80480,37,14
580461,-0.24,1.48,29601,76573,38,34
1034871,0.43,0.45,30523,72997,41,22
961328,0.71,0.24,31586,73622,34,13
105229,-0.3,-0.07,31279,80045,37,19
1333518,-0.72,-0.53,32206,80671,37,22
1932220,-0.86,-0.2,35655,83881,44,22
1288335,0.26,-0.99,31820,73549,38,15
919985,-0.7,-0.92,30832,81562,43,8
991160,-0.09,0.15,29576,76056,43,22
393283,-1,-1.36,29842,81273,39,12
197811,-0.21,0.26,29958,76257,36,38
120476,0.24,-1,31231,73609,40,16
1492555,-0.79,-0.25,29163,78193,41,23
1667330,0.45,-0.17,30233,73715,38,15
1492009,-1.25,-0.78,30775,81588,36,32
1786133,0.51,2.06,30062,72827,37,31
1283679,-0.05,0.4,53101,84395,35,19
1198178,2.81,1.28,35047,58888,35,11
859113,-0.45,0.11,30969,80120,45,19
1618745,-0.5,1.16,30923,79880,41,37
459917,0.61,0.39,31169,74312,42,23
910939,-0.03,1.93,31593,77869,36,25
922325,-0.48,0.84,31114,77019,37,41
25792,-0.84,1.33,30140,80501,41,17
494252,2.7,0.16,35863,59081,30,12
552471,1.2,0.38,30619,66280,35,13
1217871,-0.18,-0.2,30447,77762,30,6
1707191,0.03,0.15,31574,73487,39,16
773058,-0.38,1.78,30453,77595,35,45
1906760,-0.61,1.28,31520,81035,41,17
638668,-0.31,0.82,30035,76922,41,15
6110,-0.56,0.85,31600,77601,34,35
184573,-0.41,0.56,29395,77600,38,15
119934,0.01,0.76,30904,74433,37,25
1527767,2.93,-0.13,32733,58363,35,17
1874534,0.66,1.5,30758,72953,36,37
1954532,-0.12,-0.54,30260,77069,44,16
1482663,4.14,-0.08,30342,48785,28,12
1521668,-0.85,2.41,30482,77652,37,49
1954538,0.2,0.73,31978,77196,33,10
766218,0.73,-1.06,32391,73808,42,15
1997632,-0.47,0.21,29590,77866,39,44
1772919,-0.11,-0.01,31600,77112,46,24
121295,-0.41,1.34,32184,80297,42,23
1563911,-0.46,1.2,30747,78144,36,24
690293,-0.11,-0.8,31738,78369,42,17
2064511,0.25,-0.33,53088,83618,35,21
1945731,-0.84,0.28,34767,84353,47,24
2078034,-0.83,2.09,31043,80466,30,51
998192,0.2,0.07,29797,76425,42,14
306905,-0.19,-1.17,29485,77130,43,40
349317,-0.28,-0.39,29590,78038,40,26
766528,0.06,-0.24,29167,77353,45,18
1836644,-0.89,-0.6,30781,81213,39,18
1636270,-0.32,0.01,29495,79985,41,22
1926243,0.51,-0.27,29747,72805,42,22
1729923,3.38,-0.35,34130,55281,35,15
1454086,-0.88,-1.11,30966,78094,37,20
1632214,-1.22,1.5,30775,81945,33,24
41879,0.09,-1.93,28981,74584,47,22
1184365,-0.89,0.74,30018,81361,40,45
1562534,-0.73,-0.55,30430,80163,40,21
1887849,0,-1.01,30342,77064,40,19
671567,-0.52,1.15,30957,77323,34,19
1557603,-0.25,-0.83,31683,77364,40,22
704362,-1.13,1.49,30775,81750,40,23
873143,-0.42,-1.93,31849,76456,39,27
1861552,-0.2,0.32,30136,78326,40,35
1621849,4.11,1.12,29892,47829,26,16
745324,0.21,-0.42,29492,74407,38,20
685539,-0.27,0.81,31253,78039,41,42
1052726,0.25,-0.5,30006,74696,41,37
1747170,-0.97,-0.39,29379,81574,45,24
1873607,-0.59,-1.7,31593,77954,45,27
195087,1.05,-1.46,62210,83924,23,8
1058644,-1.16,0.94,29060,81517,42,22
2000894,0.65,-0.49,32225,73247,38,12
1899005,-0.46,-1.14,31429,81505,42,21
1589559,0.43,0.3,32182,73052,38,26
734861,-0.08,0.93,30904,74497,43,35
1615550,-0.24,0.12,31247,78523,43,27
952821,-0.23,-0.29,29576,76320,43,21
887962,0.2,-1.84,29838,74547,39,38
36752,-0.77,0.05,31621,81554,42,23
1472727,-1.03,-0.45,30399,80472,46,22
641364,0.27,-1,51757,83826,26,5
1524136,-0.18,0.21,30432,76904,36,41
1856019,-0.7,0.72,32024,81539,33,27
2031799,-0.25,-0.18,31724,77197,35,19
1173915,-0.73,-0.25,31236,80972,39,39
31954,-0.28,-0.99,31473,76336,37,28
619428,-0.47,0.16,30423,77752,41,17
965842,-0.82,-0.05,32343,81849,39,17
523977,-0.38,0.74,29707,78461,48,20
2024863,-0.88,-0.19,30144,80853,45,21
739949,0.66,1.43,30884,72529,37,28
1772261,0.31,0.69,28867,73853,38,27
619203,0.07,0.94,29467,73426,40,28
1656601,-0.89,0.73,30018,81360,39,45
1898284,-0.64,0.61,30023,78415,38,16
1400744,0.52,-1.15,30002,72442,47,36
246199,0.33,0.62,31831,76494,42,19
329408,-0.87,-0.52,32081,80268,45,23
2051549,-0.66,-1.09,29590,77779,41,36
1675069,0.45,0.46,30758,73350,41,19
1675066,0.7,0,29601,74117,47,29
1221432,-0.33,-1.19,29575,78002,43,20
1528320,-1.09,-0.8,32314,82409,41,22
1180958,-0.49,0.84,31114,77019,35,41
874887,0.01,2.16,31600,77720,32,26
287114,-0.71,-0.41,31784,79750,43,23
823913,0.66,-1.09,29495,72757,46,22
427493,-0.5,1.67,29590,77639,36,46
1749640,-0.86,0.93,30386,81543,35,21
1039362,0.61,0.84,29304,72861,40,18
415491,-0.43,1.56,30679,77536,34,1
520054,-0.87,-0.99,29073,81725,35,12
883302,-1.01,-1.16,32799,83965,47,27
1158599,-0.69,-2.42,31925,81034,42,14
1455873,-0.9,0.74,30018,81361,39,45
1813712,0.29,-0.41,30845,73277,35,20
20967,-0.53,-0.81,29576,76463,45,27
851838,-0.45,-0.38,29564,78345,43,22
415477,-0.59,-0.96,32207,80382,41,23
84438,0.1,-1.93,28981,74584,46,22
137608,-0.63,-0.51,29168,78301,42,36
1480703,0.13,0.36,29467,72971,34,36
970547,-1.22,1.5,30775,81945,32,24
255455,-0.81,0.41,31236,81094,31,15
271049,0.1,-0.19,30257,78252,39,20
1489409,-0.54,-1.18,31429,81688,44,11
1464748,-0.67,1.37,28859,77997,36,33
1409736,-0.81,0.17,32207,80528,37,29
1853425,-0.82,-0.05,32343,81849,39,17
17914,0.35,0.02,30842,73923,37,36
331284,-1.16,1.53,29067,81136,35,55
1932928,-0.97,-0.38,29379,81574,45,24
836515,0.36,-1.31,30845,72774,39,17
810123,0.05,0.66,29467,74476,34,27
400873,-0.68,1.08,32035,81051,44,21
1834151,-1.08,-0.8,32314,82410,40,22
539617,0.61,-0.92,28855,72853,45,17
1070212,0.77,0.21,30884,72901,35,11
1764533,-0.6,-2.54,31684,80939,38,12
1675667,0.73,-1.35,31977,73986,47,15
1230858,0.28,-1,51757,83827,27,5
161627,-0.65,0.45,32207,80412,45,26
1966755,-0.07,0.65,31272,77762,41,14
437077,0.79,1.3,30621,72531,35,45
596157,0.5,2.42,30219,72673,37,38
445535,-0.9,-1.6,29610,78069,39,19
476649,3.34,0.19,33978,55613,26,11
630587,-0.49,1.17,30923,79880,41,37
1314558,-0.86,-0.62,29379,81511,45,29
258636,-0.9,0.12,31624,81035,44,22
656123,-1.13,-0.4,31084,81466,37,20
1947176,-0.58,0.14,32086,81137,44,20
1516513,-0.04,0.34,29211,76573,44,22
2019257,2.92,-0.13,33257,58688,32,16
941089,0.45,-0.44,29717,73268,43,20
914933,0.15,0.17,29965,73464,46,22
1541685,-0.46,0.16,30423,77752,42,17
854271,-0.02,-0.6,30881,73729,39,25
1606070,3.47,-0.62,35938,55027,25,12
1237644,0.01,-0.51,29716,77964,45,18
317580,0.26,0.28,29601,74328,42,19
2044683,-0.87,-0.53,32081,80268,45,23
256620,-0.69,-1.7,31429,81486,39,24
1612584,-0.55,1.25,29197,79960,42,31
1379586,-0.6,-1.76,31363,81529,45,20
808070,0.92,-0.72,30914,72515,42,17
1176719,0.21,0.25,31977,74261,40,22
268563,0.29,1.18,31449,74485,34,36
1915520,0,-0.14,30907,76096,43,20
1233506,0.45,0.14,30628,72870,38,39
1543266,-0.3,1.07,30995,81956,32,12
788040,-0.62,-0.93,29579,79889,34,35
183441,0.27,0.2,30002,73395,44,21
525464,2.74,-0.79,35509,59086,30,7
1843348,-0.47,1.29,29325,78041,42,25
1684262,-0.19,-1.66,31975,78370,40,21
661923,-0.91,1.29,32098,81198,42,55
268968,-0.05,0.19,29308,74613,40,11
6936,0.77,0.22,30884,72901,35,11
8129,-1.13,1.48,30775,81750,42,23
1089790,0.17,0.34,32258,76662,41,33
2010383,-0.81,0.17,32207,80529,38,29
1501359,0.46,0.01,32142,74705,37,17
229683,-1.03,-0.29,30830,80974,42,22
1342832,-0.81,-0.9,29379,81191,48,30
1208151,-0.68,0.47,29197,79573,34,37
1696282,-0.1,-0.26,30605,77050,39,16
1236601,4.48,0.67,30694,47615,33,11
896648,-0.59,-0.96,32207,80381,42,23
108944,0.44,1.05,30771,73055,37,12
1008448,0.77,0.21,30884,72901,33,11
2001739,-0.95,0.57,32366,81447,43,45
426427,-0.83,0.28,34767,84354,49,24
1718771,-0.28,-0.11,29808,78065,39,26
1960107,0.3,-0.36,31724,77155,36,15
1238170,-0.15,-0.06,32023,77850,37,15
233486,0.41,0.65,30343,72901,49,25
180661,0.11,0.67,30714,74485,39,16
1683303,-0.29,-1.19,31593,78377,45,20
938197,0.52,0.55,29467,72982,39,24
1936703,-0.43,1.33,29722,76485,35,11
1823549,-0.01,1.79,30842,73313,37,30
1394394,0.03,0.66,29601,76454,39,15
1496312,4.26,0.48,31723,48759,33,19
140029,0.37,0.81,29716,72931,38,33
591820,-0.29,-1.7,31600,77310,39,31
564293,-0.33,-0.58,31590,76672,44,28
1032029,-0.66,0.61,31593,77981,37,31
1570944,0.14,-0.55,29495,73200,40,22
1632771,0.6,-0.06,31012,73018,38,18
2065333,-0.95,-0.34,30968,81338,39,19
1428997,-0.97,3.13,31639,80516,28,38
727998,-1.25,-0.78,30775,81581,37,32
298495,-1.09,1.26,30775,81729,37,40
1710420,0.37,-0.51,29304,72857,37,21
728622,-0.83,-0.81,30661,81089,36,32
742153,1.21,0.4,30619,66280,35,13
674611,0.02,0.75,30904,74433,38,25
1148414,-1.03,2.36,30775,81704,38,40
712463,-0.6,-2.38,31892,79855,40,20
206687,0.52,0.15,31971,74622,40,16
1140347,0.4,0.34,31155,76472,39,13
378101,-0.66,-0.09,30775,81919,39,39
66039,-0.02,1.34,31230,76372,32,14
735477,-0.38,1.69,30027,77241,39,45
2066168,-0.53,0.51,29942,77339,35,46
233616,-0.37,-0.12,32018,82078,41,9
73436,-0.16,-0.91,30555,78543,44,23
32993,-0.02,-0.61,30881,73729,39,25
1245273,0.54,0.1,29396,73118,38,15
723987,-0.86,-0.62,29379,81511,42,29
1618639,4.47,0.1,32145,47694,33,18
776705,0.39,-0.06,29495,72825,42,21
697944,0.71,0.23,31586,73622,34,13
525932,0.25,0.25,30884,72685,38,28
1862455,-1.02,-1.16,32799,83965,46,27
891094,-0.71,-0.41,31784,79751,43,23
1517802,-0.58,0.14,32086,81137,44,20
1288298,-0.18,0.56,29015,78092,40,20
977105,-0.1,-0.59,29797,77403,45,21
435344,0.25,0.25,30884,72685,38,28
101592,0.3,0.02,31541,76367,40,15
2081355,0.2,-0.43,29492,74420,39,20
1082862,0.46,0.03,31977,74259,47,25
1104264,0.49,2.41,30219,72672,35,38
231643,0.16,1.45,32257,77017,37,21
755524,0.07,0.95,29467,73426,41,28
1325405,-0.75,0.76,30453,78207,38,40
1500409,-0.38,-1.48,32207,80352,43,22
1763672,4.97,0.57,32753,44203,20,1
683940,0.12,0.07,30830,74036,36,21
1446794,-0.81,-0.05,32207,80340,42,28
2048678,0.31,-0.27,29296,74242,36,18
612084,-0.63,-0.32,31268,81124,37,18
1416116,0.34,0.27,32090,76344,47,36
596234,-0.84,-0.81,30661,81095,36,32
1906384,0.33,1.15,32383,74122,42,19
1903877,0.2,-0.44,29492,74420,41,20
985980,0.61,-0.2,29307,72525,40,13
180539,-0.89,2.4,31043,79993,35,45
1840656,-0.81,-0.92,29379,81191,46,30
1894702,0.58,-0.02,30904,74518,42,16
1002951,-0.17,-0.9,30555,78543,47,23
2047880,-0.23,-0.29,29576,76319,43,21
1514680,0.31,1.51,29467,73329,34,34
1667325,2.76,-0.11,35728,61802,37,29
910527,0.12,1.35,30930,74732,35,39
1603900,-0.26,-1.84,31429,81486,41,27
667963,-0.82,2.18,31315,78303,34,52
1591741,0.46,-0.63,28816,72711,40,27
2005820,-0.6,-1.08,32139,81416,39,15
1923192,-0.59,-1.7,31593,77954,44,27
1727579,-0.58,-0.56,29976,81638,42,20
959427,0.55,0.65,30884,72779,37,20
1295158,-0.51,1.75,29929,77943,37,47
1267460,0.3,0,31375,74325,37,16
154530,-1.19,0.25,29249,81579,43,22
933372,0.52,0.54,29467,72981,38,24
128533,-0.46,1.99,29590,77920,37,43
1819553,-0.38,1.27,31315,78449,34,37
800878,-0.12,-2.23,30497,76655,45,25
942451,0.01,-1.36,31183,77781,39,20
1813981,0.4,0.5,30884,72802,39,31
1976906,0.5,-0.54,30355,73428,37,11
697497,-0.87,1.03,32042,81565,40,35
1937834,0.91,1.14,58296,80940,19,2
1243677,-0.75,-0.1,32253,80282,37,17
161395,-0.34,2.05,29590,78118,36,34
1819963,1.22,0.39,30619,66280,35,13
703792,-0.19,0.83,30912,78135,34,38
27343,-0.17,0.22,29749,77503,43,16
1626299,0.34,-0.41,31877,73179,27,17
125781,-0.4,-0.41,31109,81208,47,25
1786015,0.14,-0.61,29576,76388,40,28
94185,0.73,-1.35,31977,73987,49,15
1477221,-0.02,-0.57,29621,74629,42,16
617164,-0.88,0.23,29366,79819,41,31
1230079,-0.29,-1.51,30859,80891,40,10
1477437,0.05,-0.93,52717,84004,38,18
2093891,-0.58,1.73,31593,78424,39,34
1419214,0.23,-1.01,32334,76281,41,21
1142213,1.21,0.4,30619,66280,33,13
1668273,-0.7,0.11,29343,80426,37,38
649981,0.25,-0.49,30006,74695,41,37
1437636,-0.68,0.48,29197,79573,34,37
470906,0.15,-0.9,32261,74164,47,26
441240,2.92,-0.13,33257,58689,32,16
1496683,-0.71,1.15,29483,80280,36,45
1882987,0.58,-0.01,30904,74517,39,16
27774,-0.9,1.51,30349,80447,34,20
1152153,-1.34,-0.71,31332,80941,39,16
1642096,0.09,0.84,31718,73901,42,22
1612730,-0.44,-0.87,30654,78060,43,39
809736,-0.27,-0.92,29590,77873,40,39
1241516,0.21,-0.5,30904,74373,37,21
1399755,0.31,1.51,29467,73329,34,34
736288,2.45,0.86,34610,62229,35,26
1013683,-0.25,-1.05,29483,80389,39,17
1143639,-0.24,-0.29,29576,76319,45,21
510394,0.55,-1.32,30055,73585,37,21
33417,-0.23,0.13,31247,78524,43,27
1838047,-0.18,-1.46,29504,77287,39,22
1191555,0.43,0.29,32182,73052,40,26
1143856,-0.59,0.64,29590,77629,39,43
816686,-0.91,0.13,31624,81034,44,22
1995589,-0.01,-0.3,30993,76987,39,16
811356,-0.04,-0.07,29470,73656,46,34
1562105,-0.5,-0.31,31247,78149,34,13
1563653,0.37,-0.51,29304,72857,35,21
875692,-0.81,-0.9,29379,81190,47,30
809595,0.3,0.02,31541,76367,40,15
386790,-0.64,0.09,30923,79813,46,22
1635641,-0.8,0.56,31043,80348,35,38
52671,-0.54,-1.24,30197,80655,43,23
1122884,2.21,0.45,32995,61986,40,29
1640943,-1.08,1.27,30775,81730,37,40
1234191,-0.94,1.18,30079,80412,40,21
1774855,0.65,-0.25,50936,80283,44,14
1852033,2.28,0.58,34615,62321,35,27
773466,1.2,0.4,30619,66279,36,13
410149,0.52,0.04,29734,73122,37,13
1234605,-0.86,-0.62,29379,81511,43,29
1980626,-0.86,0.39,32282,80655,35,38
1082547,0.13,-0.31,31593,77955,42,22
297336,-0.75,0.35,34815,83962,42,23
1133806,0.15,-0.9,32261,74164,46,26
1327711,-0.27,-0.39,29590,78038,42,26
274045,-0.27,-0.34,31639,80480,38,14
485035,-0.43,1.22,30933,78164,40,19
1967769,0.05,0.66,29467,74477,34,27
646993,-0.47,-1.11,29042,77625,35,17
330183,2.74,-0.78,35509,59085,33,7
439584,4.6,0.59,32209,47756,22,1
1265839,0.4,0.5,30884,72803,36,31
612108,0.01,-0.51,29716,77964,42,18
224982,0.16,0.18,29965,73463,45,22
1111313,-0.47,0.22,29590,77865,39,44
677589,-0.07,0.94,30904,74497,44,35
418150,-0.48,0.88,31593,78092,40,33
1699262,-0.46,0.67,31500,78137,39,17
677582,-0.26,-1.85,31429,81486,42,27
274315,-0.01,-0.29,30993,76986,40,16
996760,-0.83,0.27,34767,84354,48,24
810735,0.13,-0.3,31593,77954,41,22
509441,0.55,0.65,30884,72779,37,20
1083363,0.61,0.22,31460,73403,39,16
506678,0.4,0.5,30884,72802,38,31
1588412,0.35,1.34,29467,73324,37,29
180883,0.29,-0.92,30884,72565,42,26
1276675,0.38,0.41,29892,73102,43,27
2069587,-0.75,0.35,34815,83962,41,23
522186,0.65,-0.49,32225,73247,39,12
835984,-0.83,-1.21,30756,79883,39,15
1760535,0.24,-1.64,29491,73578,44,20
544838,-0.83,0.27,34767,84354,47,24
2026345,0.37,0.63,31954,74023,42,19
410496,-0.08,1.5,32127,77411,36,23
1811210,-0.52,1.14,30957,77322,30,19
269197,-0.06,-0.85,29209,76716,41,25
321318,0.61,1,29495,73014,40,11
1078914,-0.02,-0.56,29621,74630,43,16
1639202,-0.8,0.3,29197,80044,43,40
1213563,0.27,0.08,28917,73616,42,18
1883690,0.49,0.29,29649,73834,40,16
1351556,-0.58,2.14,31342,77921,35,31
419953,0.33,0.27,31237,74764,47,16
95206,0.56,-0.81,32082,74824,38,18
786425,-0.17,-0.91,30555,78542,47,23
1877708,-0.83,0.42,29790,81239,42,21
1766671,3.39,-0.48,34992,55439,35,10
1025781,0.25,2.44,30621,72738,34,40
388680,0.17,-1.07,32141,74394,37,21
598194,-0.6,-0.24,30576,77896,41,24
1318220,0.2,1.62,29726,72460,36,43
742301,-1.13,1.49,30775,81750,41,23
295558,0.16,0.88,30628,73039,33,40
156268,-0.21,1.88,29043,76440,40,23
1081927,0.13,0.36,31259,77579,42,13
161406,-0.77,-1.08,31429,81484,42,14
1563928,0.51,1.01,32260,73432,39,28
1892706,-0.1,-0.83,31600,77303,42,39
525323,-1.08,1.27,30775,81730,36,40
67063,-0.09,0.59,32361,77560,42,18
1980139,-1.25,-0.78,30775,81581,38,32
1914739,-0.75,0.35,34815,83963,41,23
574210,-1.02,-1.66,29379,81511,42,19
1189602,-0.63,-0.16,31945,80886,37,11
704292,-0.63,-1.12,28945,80238,34,9
871333,-0.42,-1.92,31849,76456,39,27
1796806,-0.76,-0.51,30485,80302,40,15
1966966,0.2,-1.7,30115,72512,35,19
1279087,-0.11,-0.21,30453,78176,41,26
600044,-0.88,1.4,32095,80316,33,52
1260667,-0.83,0.28,34767,84354,48,24
1188959,0.21,-0.39,30820,74624,38,15
1860592,-0.73,-0.9,31794,81477,40,20
212191,-0.93,-1.29,29907,81148,40,20
713254,0.61,0.77,30884,73037,38,36
471413,-0.07,-0.63,32088,77436,38,15
950716,0.18,-0.3,30434,73698,40,21
40608,-1.01,-1.15,32799,83964,46,27
992263,-0.67,-0.74,29590,77945,41,37
1353005,-0.28,-0.93,29590,77873,39,38
1831051,-0.16,-0.22,32127,77834,42,24
1205461,-0.42,2.16,29163,78106,35,37
1085806,-1.07,-0.3,28933,81213,41,19
1390774,-0.47,-1.14,31429,81505,41,21
1564534,0.08,-0.7,31600,77617,40,34
356540,0.23,-0.5,31247,78485,44,17
530908,0.04,0.66,29467,74476,33,27
287831,-0.14,-1.04,29800,77924,38,17
77687,3.37,0.47,35877,55752,32,13
1940081,-0.98,0.32,29379,81210,34,28
169093,4.11,-0.06,30303,47894,26,9
993195,0.2,-0.51,30904,74374,36,21
847619,0.24,-1.66,50674,84200,29,4
549727,-0.26,-1.84,31429,81487,42,27
242353,0.38,-0.17,30491,72613,40,22
375714,-0.81,-0.92,29379,81191,45,30
2055411,0.39,-0.35,31663,72834,45,17
1119337,0.59,-1.21,29495,73077,42,25
2077170,-0.13,0.4,31517,76831,41,22
511389,0.55,0.65,30884,72778,37,20
1846142,0.14,-1.93,29527,74312,39,18
1880065,0.47,0.59,29131,72562,41,27
77892,0.36,1.13,32400,73506,41,23
1889086,0.44,-1.2,31004,74178,44,14
1067956,0.28,-0.83,31873,76982,44,15
580064,-0.67,1.36,28859,77997,35,33
1713815,-1.12,0.41,29084,81261,35,31
667855,0.4,0.5,30884,72802,38,31
793703,-1.02,-0.45,30399,80473,47,22
733929,-0.63,-0.9,29579,79882,32,35
795970,-0.14,-0.52,30955,76294,38,23
1133935,-0.83,0.28,34767,84354,47,24
1209830,-0.4,1.23,29088,77803,44,23
2014530,-0.81,-0.36,31076,82305,42,16
901297,-0.07,1.01,32257,76701,40,34
1254510,-0.88,0.23,29366,79819,41,31
1802750,0.4,-1.52,32228,75119,34,15
1304803,4.14,-0.09,30342,48785,27,12
1644063,-0.25,-0.84,31683,77363,39,22
393107,0.18,2.88,29467,73115,28,26
1921770,0.5,0.62,31539,73601,40,22
772368,-0.66,-0.09,30775,81918,37,39
1836139,0.39,-0.39,28889,74829,42,16
620478,-0.39,0.79,30447,80707,45,13
1323905,-0.4,1.22,29088,77803,44,23
1314084,-0.9,-0.08,32207,80529,42,25
1549219,-0.81,2.1,29590,77947,36,47
74616,0.18,2.88,29467,73115,29,26
577008,3.37,0.46,35877,55752,31,13
725019,-0.53,-1.8,29087,79839,49,22
1622104,-0.1,-0.02,31600,77112,46,24
1823379,0.48,0.57,31487,73394,40,21
1273322,0.45,0.13,30628,72871,37,39
1661506,0.46,0.46,30758,73349,43,19
2081131,-0.67,-1.8,31593,77954,44,27
127426,-0.82,2.17,31315,78304,33,52
439105,-0.67,1.37,28859,77997,38,33
1028085,-0.15,0.1,30506,77067,43,36
1947812,0.36,0.12,31281,76760,30,8
1743471,-0.83,0.28,34767,84354,48,24
774775,0.01,1.3,29308,74729,35,34
2037429,-0.09,-0.78,31342,78093,44,13
97241,-1.02,-1.15,32799,83965,47,27
1875935,0.12,1.35,30930,74733,35,39
1385557,-0.86,0.32,30197,81581,39,41
645268,2.74,-0.78,35509,59086,31,7
863925,-0.7,0.11,29343,80426,39,38
643447,-0.81,-0.37,31076,82305,43,16
866007,-0.63,-0.32,31268,81124,37,18
259974,0.29,-0.05,29730,74015,43,21
783306,-0.28,-0.37,29708,78009,44,19
1946142,-0.09,0.15,29576,76056,42,22
471557,-0.61,1.28,31520,81036,45,17
630256,0.04,-1.73,30987,72469,33,24
977669,-0.86,-0.2,35655,83882,45,22
1322523,-0.63,-0.51,29168,78301,40,36
1469128,0.23,1.41,31384,74793,32,23
1686907,-0.91,0.12,31624,81035,44,22
560979,0.43,0.13,29375,73530,44,18
241275,2.18,1,32528,61848,37,43
1616474,0.11,1.65,29187,74383,37,28
286746,-0.12,1.18,32174,80375,37,34
288909,-0.82,2.38,30830,81119,31,43
1923055,0.04,-0.28,31859,76623,37,12
1008236,-0.68,0.12,32238,81779,41,11
825652,0.46,-0.62,28816,72711,40,27
511161,0.71,-1.04,64068,83890,30,11
1277248,-0.26,0.14,30058,77146,38,17
750163,-0.11,0.14,28870,74349,38,20
842645,-0.46,-1.54,28925,78614,37,15
856067,0.05,0.66,29467,74476,33,27
1514367,-0.39,0.79,30447,80707,44,13
153027,3.34,0.19,33978,55613,26,11
1947928,0.61,0.74,31417,73251,35,35
442534,0.25,0.25,30884,72686,39,28
755534,-0.78,0.33,32001,80858,41,22
1365332,0.3,0,31375,74325,36,16
680685,-0.28,0.86,32027,77573,35,14
229913,-0.43,0.81,31170,78587,36,18
580486,-0.23,-0.29,29576,76319,43,21
961303,0.61,-0.26,30492,73053,40,16
974159,-1.01,-0.34,31394,80368,41,20
861939,-0.74,1.38,30714,80570,35,37
483896,-1.14,-0.51,28855,81084,37,21
